FEATURE_ID	FEATURE_NAME	FEATURE_CLASS	STATE_ALPHA	STATE_NUMERIC	COUNTY_NAME	COUNTY_NUMERIC	PRIMARY_LAT_DMS	PRIM_LONG_DMS	PRIM_LAT_DEC	PRIM_LONG_DEC	SOURCE_LAT_DMS	SOURCE_LONG_DMS	SOURCE_LAT_DEC	SOURCE_LONG_DEC	ELEV_IN_M	ELEV_IN_FT	MAP_NAME	DATE_CREATED	DATE_EDITED
1016830	Woody Gap	Gap	NC	37	Haywood	87	353503N	0825427W	35.5842707	-82.9076369			NA	NA	981	3218	Clyde	6/17/1980	
11042	Crystal Forest	Area	AZ	4	Apache	1	345200N	1094706W	34.8666955	-109.7851134			NA	NA	1692	5551	Agate House	2/8/1980	
628057	Heinz Lake	Lake	MI	26	Mackinac	97	460122N	0854956W	46.0229151	-85.8320994			NA	NA	201	659	Milakokia Lake	4/14/1980	6/22/2011
191629	Seymour Gulch	Valley	CO	8	Fremont	43	383728N	1052720W	38.6244388	-105.4555494	383918N	1052721W	38.6549939	-105.455827	2281	7484	Gribble Mountain	10/13/1978	
1093106	Gar Creek	Stream	OK	40	Wagoner	145	355817N	0953314W	35.9714893	-95.5538655	355217N	0953353W	35.8714892	-95.5646998	152	499	Red Bird	12/18/1979	
1123685	Mahogany Point	Ridge	OR	41	Harney	25	421608N	1185132W	42.26878	-118.8587987			NA	NA	1786	5860	Fields Basin	11/28/1980	
1041163	Greenwood Cemetery	Cemetery	OH	39	Muskingum	119	395636N	0815910W	39.9434011	-81.986247			NA	NA	257	843	Zanesville East	7/12/1979	
1118908	China Creek	Stream	OR	41	Coos	11	431141N	1241540W	43.1948321	-124.2612222	431302N	1241222W	43.2173324	-124.2062203	3	10	Riverton	11/28/1980	
504252	Stanfield Cemetery	Cemetery	KY	21	Whitley	235	364929N	0840252W	36.8248086	-84.0477087			NA	NA	348	1142	Rockholds	9/20/1979	
34251	Seep Spring Canyon	Valley	AZ	4	Gila	7	332551N	1105723W	33.4308869	-110.9565037	332634N	1105703W	33.4427778	-110.9508333	1346	4416	Inspiration	2/8/1980	
418627	Smith Cemetery	Cemetery	IL	17	Coles	29	393428N	0882400W	39.5744777	-88.4000501			NA	NA	201	659	Cooks Mills	1/15/1980	
783625	Fossil Creek	Stream	MT	30	Beaverhead	1	444527N	1115030W	44.7574171	-111.8416408	444925N	1115038W	44.8236111	-111.8438889	2233	7326	Windy Hill	4/4/1980	
267811	Stricklin Butte	Summit	CA	6	Siskiyou	93	420001N	1231146W	42.0004019	-123.1961618			NA	NA	1576	5171	Carberry Creek	1/19/1981	
506293	Watterson School	School	KY	21	Jefferson	111	381128N	0853739W	38.1911804	-85.6274598			NA	NA	167	548	Louisville East	9/20/1979	
625906	Ferguson Lake	Lake	MI	26	Jackson	75	421210N	0842628W	42.2026807	-84.441081			NA	NA	289	948	Jackson South	4/14/1980	6/22/2011
540557	Wyoming Cemetery	Cemetery	LA	22	Tensas	107	320714N	0911224W	32.120431	-91.2067784			NA	NA	25	82	Newellton	6/4/1980	
892252	Moses Spring	Spring	NM	35	McKinley	31	352047N	1071901W	35.3463167	-107.3168856			NA	NA	2227	7306	Marquez	11/13/1980	4/19/2011
785776	Kismet Creek	Stream	MT	30	Sanders	89	475250N	1154516W	47.8804857	-115.7543374	475438N	1154703W	47.9105556	-115.7841667	712	2336	Noxon	4/4/1980	
469927	Township of Fairview	Civil	KS	20	Cowley	35	372047N	0965918W	37.3463487	-96.9882386			NA	NA	387	1270	New Salem	10/13/1978	1/27/2013
776721	Soap Creek Ditch	Canal	MT	30	Big Horn	3	452442N	1074325W	45.4116293	-107.723714			NA	NA	967	3173	Saint Xavier	4/4/1980	
639875	Bel Air Elementary School	School	MN	27	Ramsey	123	450329N	0931238W	45.0579211	-93.2106187			NA	NA	284	932	New Brighton	1/11/1980	9/15/2010
909115	Nolen Peak	Summit	NM	35	Grant	17	325042N	1084401W	32.8450726	-108.7336672			NA	NA	2056	6745	Brushy Mountain	11/13/1980	
976684	Moses-Saunders Dam	Dam	NY	36	St. Lawrence	89	450021N	0744747W	45.0058821	-74.796299			NA	NA	76	249	Cornwall West	1/23/1980	
414463	New Salem Church (historical)	Church	IL	17	Brown	9	400152N	0904605W	40.0311592	-90.7681855			NA	NA	214	702	Lake Mount Sterling	1/15/1980	
227605	Long Ridge Creek	Stream	CA	6	Humboldt	23	401627N	1240744W	40.2743052	-124.128932	401735N	1240822W	40.2930556	-124.1394444	135	443	Buckeye Mountain	1/19/1981	
1121616	Harrington Point Range	Channel	OR	41	Clatsop	7	461416N	1234246W	46.2378855	-123.7126398			NA	NA	0	0	Cathlamet Bay	11/28/1980	
862990	Camp Winfield Scott (historical)	Locale	NV	32	Humboldt	13	413158N	1173407W	41.5326738	-117.5687422			NA	NA	1449	4754	Mullinix Creek	8/1/1990	
124566	Peebles Mill Creek	Stream	AL	1	Dale	45	313327N	0852419W	31.5573901	-85.4052142	313614N	0852515W	31.6038889	-85.4208333	92	302	Clopton	9/4/1980	
394364	Granite Mountain Guard Station	Locale	ID	16	Lemhi	59	453251N	1135836W	45.5474192	-113.9767429			NA	NA	1825	5987	Gibbonsville	9/1/1992	
653444	Twin Lakes	Lake	MN	27	Otter Tail	111	462412N	0954638W	46.4032886	-95.7772911			NA	NA	406	1332	Phelps	1/11/1980	6/22/2011
583690	Chapel Branch	Stream	MD	24	Caroline	11	385422N	0755005W	38.9062248	-75.8346566	385522N	0754812W	38.9227778	-75.8033333	0	0	Denton	9/12/1979	
536795	Macedonia Church	Church	LA	22	Tangipahoa	105	302628N	0903205W	30.441026	-90.534812			NA	NA	5	16	Springfield	6/4/1980	
409319	Grape Creek	Stream	IL	17	Vermilion	183	400356N	0873449W	40.0655925	-87.580297	400302N	0873920W	40.0505922	-87.6555772	151	495	Danville SE	1/15/1980	
918348	Santa Barbara Grant	Civil	NM	35	Taos	55	360831N	1053428W	36.1419716	-105.5744585			NA	NA	2776	9108	Tres Ritos	11/13/1980	
640713	Buzzle Lake	Lake	MN	27	Beltrami	7	473708N	0950802W	47.6188542	-95.1339942			NA	NA	407	1335	Solway	1/11/1980	6/22/2011
639193	Ackerson Lake	Lake	MN	27	Cass	21	462954N	0943145W	46.4984374	-94.5291175			NA	NA	441	1447	Casino	1/11/1980	6/22/2011
816367	08N50E07CD__01 Well	Well	MT	30	Custer	17	462731N	1053116W	46.4586148	-105.5211019			NA	NA	828	2717	The Knob	8/1/1995	
666777	Bell Chapel	Church	MS	28	Yazoo	163	324700N	0900553W	32.7834675	-90.0981416			NA	NA	85	279	Vaughan	9/24/1980	
736093	Sigel's Second Position	Locale	MO	29	Christian	43	370520N	0932429W	37.08889	-93.40806			NA	NA	348	1142	Republic	6/1/1989	
755364	Pineview Lookout Tower	Tower	MO	29	Barry	9	364210N	0933636W	36.7028408	-93.6099145			NA	NA	429	1407	Cape Fair	10/24/1980	
642621	Danforth School	School	MN	27	Pine	115	460836N	0923818W	46.1432803	-92.6382525			NA	NA	346	1135	Askov Lookout Tower	1/11/1980	
14045	Yei Bichei	Summit	AZ	4	Navajo	17	365541N	1100240W	36.9280572	-110.044568			NA	NA	1624	5328	Mitten Buttes	2/8/1980	
509561	Pentecostal Church of Christ	Church	KY	21	Floyd	71	372854N	0824502W	37.4817666	-82.7504366			NA	NA	220	722	Wayland	10/1/1992	
966458	Stissing	Populated Place	NY	36	Dutchess	27	415433N	0734055W	41.9092594	-73.6820723			NA	NA	144	472	Pine Plains	1/23/1980	12/5/2007
178367	Saint John the Baptist Catholic School	School	CO	8	Boulder	13	400955N	1050558W	40.16532	-105.09954			NA	NA	1516	4974	Longmont	8/31/1992	2/22/2013
1007298	Rowe Creative Arts Building	Building	NC	37	Mecklenburg	119	351819N	0804350W	35.3051419	-80.7306251			NA	NA	222	728	Harrisburg	11/1/1989	
933051	Cibola County	Civil	NM	35	Cibola	6	345445N	1075959W	34.9125736	-107.9997142			NA	NA	2190	7185	Arrosa Ranch	5/1/1994	1/8/2013
884867	Palisades General Hospital Heliport	Airport	NJ	34	Hudson	17	404730N	0735942W	40.7917677	-73.9948614			NA	NA	1	3	Central Park	8/1/1994	
444622	Teeter Cemetery	Cemetery	IN	18	LaPorte	91	414214N	0863622W	41.7039328	-86.6061319			NA	NA	256	840	New Carlisle	2/14/1979	
453463	Township of Jackson	Civil	IN	18	Randolph	135	401559N	0845109W	40.2664857	-84.8525489			NA	NA	314	1030	Cosmos	9/1/1995	1/25/2013
424805	Dale Oil Field	Oilfield	IL	17	Hamilton	65	380025N	0883057W	38.0069919	-88.5158844			NA	NA	121	397	McLeansboro	1/15/1980	
478750	Edgewood Park	Park	KS	20	Shawnee	177	390346N	0954155W	39.0627778	-95.6985931			NA	NA	270	886	Topeka	10/13/1978	
681944	T W Aust Ponds Dam	Dam	MS	28	Humphreys	53	331400N	0903600W	33.2334558	-90.600092			NA	NA	33	108	Bellewood	12/1/2003	
529550	Holy Cross College	School	DC	11	District of Columbia	1	385618N	0770006W	38.9384444	-77.0016428			NA	NA	79	259	Washington West	4/1/1991	
959489	Orowoc Creek	Stream	NY	36	Suffolk	103	404256N	0731333W	40.7156544	-73.2259496	404600N	0731353W	40.7667649	-73.2315047	0	0	Bay Shore East	1/23/1980	
1094226	Jim Creek	Stream	OK	40	Pottawatomie	125	350955N	0970404W	35.1653505	-97.0678018	351707N	0970351W	35.2853477	-97.0641914	283	928	Macomb	12/18/1979	
715702	Chalk Bluff	Cliff	MO	29	Shannon	203	370533N	0913039W	37.0925509	-91.5106945			NA	NA	227	745	Jam Up Cave	10/24/1980	
371271	Antelope Spring	Spring	ID	16	Owyhee	73	422935N	1163533W	42.4930491	-116.5926264			NA	NA	1615	5298	Dickshooter Reservoir	6/21/1979	4/18/2011
259965	Essex Tank	Reservoir	CA	6	Modoc	49	413238N	1205205W	41.5437784	-120.8680222			NA	NA	1520	4987	Jacks Butte	1/19/1981	
714078	Bethel Church	Church	MO	29	Scotland	199	402048N	0920812W	40.3467033	-92.1365695			NA	NA	239	784	Greensburg	10/24/1980	
707574	Freewoods Cemetery	Cemetery	MS	28	Franklin	37	312036N	0910433W	31.3432264	-91.0759379			NA	NA	55	180	Crosby	12/1/2003	
78056	Pleasant Ridge Baptist Church	Church	AR	5	Cleburne	23	353317N	0920558W	35.5548	-92.0993173			NA	NA	184	604	Brownsville	4/30/1980	3/22/2007
271266	Gardner Bluehill Mine	Mine	CA	6	San Diego	73	330446N	1163437W	33.0794884	-116.5769631			NA	NA	1189	3901	Julian	1/19/1981	
1072990	Donald Gray Garden	Park	OH	39	Cuyahoga	35	413027N	0814159W	41.5075506	-81.6998533			NA	NA	176	577	Cleveland North	8/1/1992	
441072	Pfiefer Ditch	Canal	IN	18	Marshall	99	411331N	0861112W	41.2253211	-86.1866677			NA	NA	241	791	Argos	2/14/1979	
684571	Richmondlee (historical)	Locale	MS	28	Lee	81	341109N	0883404W	34.1859408	-88.5678264			NA	NA	109	358	Evergreen	12/1/2003	
947759	Crocketts	Populated Place	NY	36	Cayuga	11	431938N	0763739W	43.3272896	-76.627448			NA	NA	109	358	Fair Haven	1/23/1980	
823206	20N22W28ABCB01 Well	Well	MT	30	Sanders	89	472809N	1142415W	47.4691008	-114.4042913			NA	NA	836	2743	Melton Ranch	8/1/1995	
1069031	School Number 2 (historical)	School	OH	39	Miami	109	395740N	0841050W	39.9611668	-84.1804976			NA	NA	263	863	Tipp City	4/1/1992	
440213	North Beck Ditch	Canal	IN	18	Huntington	69	405739N	0852628W	40.9608795	-85.4410869			NA	NA	248	814	Huntington	2/14/1979	
9979	Rattlesnake Spring	Spring	AZ	4	Graham	9	323636N	1102101W	32.6100692	-110.3503489			NA	NA	1637	5371	Bassett Peak	2/8/1980	4/18/2011
782114	Davis Gulch	Valley	MT	30	Sweet Grass	97	453527N	1095406W	45.5907716	-109.9015709	453443N	1095637W	45.5786111	-109.9436111	1611	5285	Sliderock Mountain	4/4/1980	
1015443	Shining Rock Creek	Stream	NC	37	Haywood	87	352209N	0825332W	35.3692723	-82.8923546	352200N	0825202W	35.3667732	-82.8673537	1117	3665	Sam Knob	6/17/1980	
976963	Sardine Pond	Lake	NY	36	St. Lawrence	89	440852N	0744052W	44.1478579	-74.6811465			NA	NA	556	1824	Long Tom Mountain	1/23/1980	1/14/2013
838497	Arden Quarries	Mine	NV	32	Clark	3	355851N	1151733W	35.9808065	-115.2924978			NA	NA	903	2963	Bird Spring	12/12/1980	
728992	Windsor Fairground	Park	MO	29	Pettis	159	383226N	0933022W	38.5405734	-93.5060432			NA	NA	281	922	Windsor	10/24/1980	
897117	Miller Wells	Well	NM	35	De Baca	11	341442N	1044708W	34.2450781	-104.78554			NA	NA	1504	4934	Wright Ranch	11/13/1980	
301324	West Park	Populated Place	FL	12	Alachua	1	294006N	0822406W	29.6683003	-82.4017735			NA	NA	49	161	Gainesville West	8/28/1987	
913864	ET Tank	Reservoir	NM	35	Rio Arriba	39	362943N	1065104W	36.4952188	-106.8510215			NA	NA	2162	7093	Llaves	9/1/1992	6/24/2011
249841	Squaw Peak	Summit	CA	6	San Bernardino	71	341122N	1142238W	34.1894596	-114.3771769			NA	NA	276	906	Parker NW	1/19/1981	
576172	Scopan Lake	Reservoir	ME	23	Aroostook	3	463105N	0681534W	46.5179371	-68.2594382			NA	NA	183	600	Scopan Lake West	8/27/2002	10/12/2011
130548	Selma Hunting Club Lake Dam	Dam	AL	1	Dallas	47	322506N	0865900W	32.4184697	-86.9833221			NA	NA	34	112	Burnsville	12/1/2003	
628060	Helen Keller High School	School	MI	26	Oakland	125	423008N	0830732W	42.5022578	-83.1254815			NA	NA	195	640	Birmingham	4/14/1980	
679158	Upper Shady Grove Church	Church	MS	28	Holmes	51	330914N	0895851W	33.1540163	-89.9809179			NA	NA	79	259	Bowling Green	9/24/1980	
387325	Mud Creek	Stream	ID	16	Valley	85	444336N	1160602W	44.7265598	-116.1006836	445157N	1160524W	44.8657279	-116.0901257	1473	4833	Donnelly	6/21/1979	
300150	Bay San Blas	Bay	FL	12	Gulf	45	294046N	0851753W	29.6793797	-85.2979736			NA	NA	0	0	Cape San Blas	8/28/1987	
856056	Joseco	Populated Place	NV	32	Lincoln	17	373007N	1141345W	37.5019119	-114.2291472			NA	NA	1655	5430	Acoma	12/12/1980	
359409	Hoolawa Bay	Bay	HI	15	Maui	9	205554N	1561419W	20.9317409	-156.2385464			NA	NA	0	0	Haiku	2/6/1981	8/21/2012
251593	Willard Elementary School	School	CA	6	Los Angeles	37	340830N	1180455W	34.14174	-118.08192			NA	NA	201	659	Mount Wilson	6/14/2000	9/15/2010
898797	Hot Springs Landing	Populated Place	NM	35	Sierra	51	331226N	1071238W	33.2072945	-107.2105865			NA	NA	1371	4498	Elephant Butte	11/13/1980	1/29/2011
498046	Meldrum	Populated Place	KY	21	Bell	13	364001N	0834139W	36.6670281	-83.6940828			NA	NA	342	1122	Middlesboro North	9/20/1979	
970004	Clam Creek	Bay	NY	36	Suffolk	103	404632N	0724338W	40.7756548	-72.7273212			NA	NA	0	0	Eastport	1/23/1980	
25665	Antelope Dam	Dam	AZ	4	Yavapai	25	345630N	1124056W	34.9416846	-112.6821219			NA	NA	1440	4724	Limestone Peak	2/8/1980	
660864	Bourassa Lake	Lake	MN	27	St. Louis	137	481921N	0921308W	48.3224499	-92.2188514			NA	NA	373	1224	Takucmich Lake	1/11/1980	6/22/2011
926597	RG-22888 Water Well	Well	NM	35	Rio Arriba	39	360207N	1060908W	36.0353002	-106.1522468			NA	NA	1904	6247	Chili	3/1/1994	
581739	Flowers Rock	Bar	ME	23	Washington	29	443200N	0671051W	44.5334142	-67.1808156			NA	NA	0	0	Old Man	8/27/2002	
657927	Poverty Lake	Lake	MN	27	Itasca	61	472516N	0934223W	47.4210682	-93.7064703			NA	NA	404	1325	Little Bowstring Lake	1/11/1980	6/22/2011
358323	Kaunalewa Ridge	Ridge	HI	15	Kauai	7	220110N	1594336W	22.0194134	-159.7267056			NA	NA	390	1280	Kekaha	9/30/2003	6/26/2012
179078	Point Lookout	Locale	CO	8	Montezuma	83	371857N	1082507W	37.3158286	-108.4186979			NA	NA	2569	8428	Point Lookout	10/13/1978	
989043	Lake Louise	Reservoir	NC	37	Buncombe	21	354120N	0823412W	35.6890032	-82.5700994			NA	NA	614	2014	Weaverville	6/17/1980	6/24/2011
411038	Janesville	Populated Place	IL	17	Cumberland	35	392227N	0881437W	39.3742031	-88.2436532			NA	NA	210	689	Toledo	1/15/1980	
79704	Lake Bentonville Dam	Dam	AR	5	Benton	7	362100N	0941313W	36.3500764	-94.2202062			NA	NA	391	1283	Bentonville South	1/1/1992	
634948	Pine Island	Swamp	MI	26	Kalamazoo	77	421217N	0854347W	42.2047622	-85.7297286			NA	NA	269	883	Schoolcraft NW	4/14/1980	
121110	Kelley Cemetery	Cemetery	AL	1	Clarke	25	315009N	0874503W	31.8357098	-87.7508351			NA	NA	121	397	Fulton West	9/4/1980	
285928	Loggy Pond Swamp	Swamp	FL	12	Lake	69	282230N	0815242W	28.3748831	-81.8783563			NA	NA	32	105	Rock Ridge	10/19/1979	6/28/2013
625935	Fields Playground	Park	MI	26	Wayne	163	422440N	0831208W	42.4111476	-83.2021497			NA	NA	199	653	Royal Oak	4/14/1980	
764608	Peters Lake Dam	Dam	MO	29	Franklin	71	382000N	0905955W	38.3333844	-90.998474			NA	NA	228	748	Saint Clair	3/1/1995	
693082	Denham Creek	Stream	MS	28	Perry	111	311320N	0890418W	31.2221246	-89.0717204	310940N	0890406W	31.1611111	-89.0683333	27	89	New Augusta	9/24/1980	
911688	Threemile Mesa	Summit	NM	35	Los Alamos	28	355047N	1061812W	35.8464137	-106.303361			NA	NA	2204	7231	Frijoles	11/13/1980	
794616	Daly Lake	Lake	MT	30	Carbon	9	450243N	1092805W	45.0453508	-109.4681908			NA	NA	2951	9682	Black Pyramid Mountain	6/1/1991	9/15/2012
989736	Merkle Bay	Bay	NC	37	Carteret	31	345743N	0762235W	34.9618304	-76.3763066			NA	NA	0	0	Long Bay	6/17/1980	
256024	Mill Canyon	Valley	CA	6	Santa Cruz	87	365647N	1214047W	36.9463406	-121.6796692	365746N	1213950W	36.9627778	-121.6638889	150	492	Watsonville East	6/14/2000	
614520	Cross Banks	Island	MA	25	Essex	9	424255N	0704903W	42.7153709	-70.8175501			NA	NA	0	0	Ipswich	2/24/1974	
929041	Sannel Oil Field	Oilfield	NM	35	Lea	25	325200N	1033947W	32.8667871	-103.6630034			NA	NA	1276	4186	Dog Lake	11/13/1980	
392185	Tinkle Creek	Stream	ID	16	Clearwater	35	463059N	1152203W	46.5163045	-115.367633	463216N	1151947W	46.5377778	-115.3297222	952	3123	Cook Mountain	6/21/1979	
160506	Rock Creek	Stream	AL	1	Winston	133	341050N	0872312W	34.1806577	-87.3866836	341119N	0872446W	34.1886111	-87.4127778	186	610	Double Springs	9/4/1980	
777206	Stevenson Ranch	Locale	MT	30	Chouteau	15	474754N	1103538W	47.7983041	-110.5938226			NA	NA	910	2986	O'Hanlon Coulee	4/4/1980	
427816	Warren Airport	Airport	IL	17	DeKalb	37	414114N	0884302W	41.6872522	-88.7173014			NA	NA	224	735	Somonauk	9/1/1992	
421268	Willow Slough	Stream	IL	17	Mercer	131	411445N	0910410W	41.2458638	-91.0693136	411624N	0910423W	41.2733634	-91.0729253	161	528	Toolesboro	1/15/1980	
1011231	Fisher Lake	Reservoir	NC	37	Macon	113	350025N	0831808W	35.0068413	-83.3022223			NA	NA	1077	3533	Scaly Mountain	6/17/1980	6/24/2011
236243	Third Lift Canal	Canal	CA	6	Fresno	19	365048N	1203155W	36.8466158	-120.5318427			NA	NA	57	187	Broadview Farms	1/19/1981	
1081445	Hillcrest Elementary School	School	OH	39	Summit	153	411212N	0813654W	41.2033885	-81.6151217			NA	NA	354	1161	Peninsula	8/17/1992	
197414	Lloyd Gulch	Valley	CO	8	Summit	117	394849N	1061101W	39.8135968	-106.1836351	394936N	1061019W	39.8266667	-106.1719444	2507	8225	Squaw Creek	7/1/1992	
599056	Howe Manning School	School	MA	25	Essex	9	423545N	0710055W	42.5959272	-71.0153309			NA	NA	28	92	Reading	8/27/2002	
1063143	Barberton Seventh Day Adventist Church	Church	OH	39	Summit	153	410115N	0813602W	41.0208886	-81.6006772			NA	NA	305	1001	Akron West	9/1/1991	
872061	Humphreys Ledge Trail	Trail	NH	33	Carroll	3	440425N	0711239W	44.0736804	-71.2109052			NA	NA	481	1578	North Conway West	8/27/1980	
141281	Beaver Creek Church (historical)	Church	AL	1	Shelby	117	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	12/1/2003	
216299	Wilmington College	School	DE	10	New Castle	3	394425N	0753257W	39.7403911	-75.5490891			NA	NA	12	39	Wilmington South	11/1/1989	
511178	Cane Branch	Stream	KY	21	Leslie	131	371052N	0831547W	37.1812051	-83.2629543	371208N	0831515W	37.2022222	-83.2541667	298	978	Hyden East	9/20/1979	
899543	Blosser Mesa	Summit	NM	35	Colfax	7	364202N	1041430W	36.7005823	-104.241648			NA	NA	2288	7506	Mesa Larga	11/13/1980	
63862	Memorial Park	Park	AR	5	Desha	41	335235N	0912910W	33.8764924	-91.4862342			NA	NA	50	164	Dumas	10/1/1992	
627669	Hamady School	School	MI	26	Genesee	49	430306N	0834430W	43.0516937	-83.7416254			NA	NA	233	764	Flint North	4/14/1980	
876284	Fairview Lake	Lake	NJ	34	Sussex	37	410436N	0745445W	41.0766854	-74.912453			NA	NA	276	906	Flatbrookville	9/8/1979	6/23/2011
1032508	Toupin School Number 4	School	ND	38	Bottineau	9	484915N	1001653W	48.8208366	-100.281525			NA	NA	528	1732	Bottineau SE	2/13/1980	
914043	Moeller Spring	Spring	NM	35	Rio Arriba	39	364103N	1061405W	36.6840975	-106.2347902			NA	NA	2965	9728	Burned Mountain	9/1/1992	4/19/2011
572679	Olamon Pond	Lake	ME	23	Penobscot	19	450137N	0682337W	45.027052	-68.3935554			NA	NA	89	292	Greenfield	9/30/1980	6/21/2011
759661	Muddy Post Office	Post Office	MO	29	Caldwell	25	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	10/1/1990	
41634	Canvasback Sink	Basin	AZ	4	Apache	1	340229N	1092041W	34.0414369	-109.3448092			NA	NA	2737	8980	Eagar	12/1/1991	
841592	Lazy Man Mine	Mine	NV	32	Mineral	21	382633N	1182351W	38.4424232	-118.3976276			NA	NA	1761	5777	Pamlico	12/12/1980	
204113	KXLT-FM (Denver)	Tower	CO	8	Jefferson	59	394018N	1051314W	39.6716544	-105.2205447			NA	NA	2313	7588	Morrison	9/1/1994	
373133	Hopkins Creek	Stream	ID	16	Shoshone	79	473848N	1160122W	47.6465905	-116.0226686	474106N	1160020W	47.685	-116.0055556	715	2346	Grizzly Mountain	6/21/1979	
723167	Nelson Creek	Stream	MO	29	Henry	83	382331N	0933728W	38.3919654	-93.6243773	382505N	0934204W	38.4180759	-93.7010454	216	709	Calhoun East	10/24/1980	
127229	Spring Creek	Stream	AL	1	Sumter	119	322605N	0880155W	32.4345834	-88.0319632	323149N	0880144W	32.5304147	-88.0289079	13	43	Coatopa	9/4/1980	
640131	Big Springs Creek	Stream	MN	27	Fillmore	45	434637N	0915225W	43.7769085	-91.8734851	434929N	0915711W	43.8246857	-91.9529328	231	758	Rushford West	1/11/1980	
334350	South Fork Two Run Creek	Stream	GA	13	Bartow	15	341534N	0845209W	34.2595389	-84.8691071	341811N	0844711W	34.3030556	-84.7863889	226	741	White West	5/1/1993	
183675	Spruce Campground	Locale	CO	8	Park	93	390817N	1052737W	39.1380465	-105.4602773			NA	NA	2622	8602	McCurdy Mountain	10/13/1978	
9384	Phoenix Preparatory Academy	School	AZ	4	Maricopa	13	332713N	1120350W	33.4537034	-112.064			NA	NA	333	1093	Phoenix	2/8/1980	9/15/2010
662856	Spring Lake Regional Park	Park	MN	27	Scott	139	444250N	0932811W	44.7138522	-93.4696735			NA	NA	292	958	Prior Lake	2/1/1995	
995024	Smyrna Church	Church	NC	37	Columbus	47	342250N	0784727W	34.3804466	-78.7908538			NA	NA	30	98	Chadbourn NE	6/17/1980	
936990	Mora Ranch Airport	Airport	NM	35	Mora	33	360937N	1045430W	36.1603143	-104.908333			NA	NA	2147	7044	Mora Ranch	9/1/1991	
84334	Alma Post Office	Post Office	AR	5	Crawford	33	352839N	0941316W	35.4775875	-94.2210418			NA	NA	131	430	Alma	10/1/1992	
1120239	Dutch John Ravine	Valley	OR	41	Coos	11	431019N	1241102W	43.1720545	-124.1839962	431013N	1241003W	43.1702778	-124.1675	13	43	Coquille	11/28/1980	
1124349	Morgan Creek	Stream	OR	41	Lake	37	422528N	1203737W	42.4243209	-120.6269134	422512N	1204240W	42.42	-120.7111111	1583	5194	Coleman Point	11/28/1980	
449921	Mundell Elementary School	School	IN	18	Lake	89	413214N	0871613W	41.5372591	-87.2703135			NA	NA	194	636	Gary	2/14/1979	
712532	Shuford Post Office (historical)	Post Office	MS	28	Panola	107	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	12/1/2003	
396014	Shale Butte Water Tonk	Locale	ID	16	Lincoln	63	425953N	1134734W	42.9979617	-113.792798			NA	NA	1354	4442	Shale Butte	8/1/1993	
1080116	Hubbard Country Club	Locale	OH	39	Trumbull	155	410943N	0803532W	41.1620018	-80.5922955			NA	NA	292	958	Sharon West	7/12/1979	
446695	Thompson Branch	Stream	IN	18	Pulaski	131	410530N	0864325W	41.0917071	-86.7236246	410458N	0864328W	41.0827778	-86.7244444	212	696	Ripley	2/14/1979	
238856	Aztec School	School	CA	6	Kern	29	352620N	1185901W	35.4388459	-118.9837103			NA	NA	186	610	Oil Center	1/19/1981	
762726	Panther Creek Watershed Dam E-10	Dam	MO	29	Harrison	81	402106N	0935019W	40.3516714	-93.8385597			NA	NA	263	863	Mount Moriah	3/1/1995	
