"","FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","COUNTY_NAME","lat","long","ELEV_IN_M","ELEV_IN_FT","classID","ID","percentM","percentF","Group"
"126006",162391,"Belview Baptist Church","Church","AL","Talladega",33.4398304,-86.1235831,176,577,38,162391,5.80386924616411,5.80181645655416,1
"826574",900730,"Pigpen Tank","Reservoir","NM","Hidalgo",31.6802323,-108.7240857,1595,5233,13,900730,37.3582388258839,37.3593601735123,2
"387476",435980,"Heeter Ditch","Canal","IN","Kosciusko",41.2625448,-85.8005453,251,823,8,435980,7.47164776517678,7.46916090551715,1
"1002584",1082184,"Saint Marys School","School","OH","Belmont",40.0786821,-80.906203,369,1211,7,1082184,10.0956193017567,10.0989562152637,2
"957770",1037147,"Township of Mauch","Civil","ND","Sheridan",47.3708121,-100.0972615,599,1965,42,1037147,15.2101400933956,15.2094347295649,2
"863163",938179,"New Hobbs Post Office (historical)","Post Office","NM","Lea",32.7026116,-103.1360403,1104,3622,57,938179,26.4398487880809,26.4402873796936,2
"334936",380627,"Ditch Creek","Stream","ID","Lemhi",45.5057522,-114.0034098,1285,4216,1,380627,30.4647542806315,30.4663142198726,1
"920155",998839,"Lake Vance Dam","Dam","NC","Vance",35.3418299,-78.4713958,64,210,22,998839,3.31331999110518,3.31435542903619,2
"839064",913370,"Line Water Storage Tank","Reservoir","NM","Eddy",32.2912179,-104.7330126,1646,5400,13,913370,38.4923282188125,38.4912566083774,2
"640927",712138,"Supervisor District 5","Civil","MS","Webster",33.6687275,-89.1272865,146,479,42,712138,5.13675783855904,5.13758980615426,2
"75924",83403,"Calhoun Elementary School","School","AR","Ashley",33.1262335,-91.9587426,49,161,7,83403,2.97976428730265,2.98224210383625,1
"441979",490925,"Dixon Cemetery","Cemetery","KY","Trigg",36.7550519,-87.9872471,141,463,26,490925,5.02557260395819,5.02914463874204,1
"361126",409320,"Grape Creek School","School","IL","Vermilion",40.0714257,-87.5969641,168,551,7,409320,5.62597287080276,5.62559305950929,1
"788093",861772,"Transfer Camp","Locale","NV","Humboldt",41.7676697,-117.5915252,1644,5394,4,861772,38.4478541249722,38.4505896705978,2
"229331",267349,"Snyder Canyon","Valley","CA","Placer",39.0010102,-120.8088215,276,906,2,267349,8.02757393818101,8.03172021146808,1
"306263",346038,"Askew Memorial Hospital (historical)","Hospital","GA","Berrien",31.213253,-83.2501548,67,220,27,346038,3.38003113186569,3.38213365866884,1
"373168",421389,"Wolf Lake","Lake","IL","Union",37.509228,-89.4392257,106,348,18,421389,4.24727596175228,4.24969499796665,1
"662524",734063,"Foggin School (historical)","School","MO","Chariton",39.4516912,-93.1018661,213,699,7,734063,6.62663998221036,6.62871085807239,2
"935693",1014607,"Pot Cove Gap","Gap","NC","Buncombe",35.6709509,-82.2817862,1185,3888,20,1014607,28.2410495886146,28.2431882879219,2
"780013",853614,"Sylvania Mining District","Civil","NV","Esmeralda",37.3849312,-117.6539743,2103,6900,42,853614,48.6546586613298,48.6579910532737,2
"479333",539199,"Sawmill Creek","Stream","LA","De Soto",32.0348845,-93.5829567,58,190,1,539199,3.17989770958417,3.17879896977091,1
"37841",44659,"Findley Tank","Reservoir","AZ","Coconino",36.6418784,-112.0866798,2076,6811,13,44659,48.0542583944852,48.0547648095432,1
"596006",657399,"Miller Lake","Lake","MN","Itasca",47.4375842,-93.6362837,428,1404,18,657399,11.4076050700467,11.4070760471736,2
"460245",509298,"Wadesboro","Populated Place","KY","Calloway",36.7481108,-88.3214257,141,463,15,509298,5.02557260395819,5.02914463874204,1
"629520",692015,"Long","Populated Place","MS","Washington",33.4431725,-90.7945408,36,118,15,692015,2.69068267734045,2.69079571641589,2
"997385",1076934,"South Fork Gilbert Run","Stream","OH","Washington",39.3259079,-81.7926339,195,640,1,1076934,6.22637313764732,6.2288193032398,2
"282459",321363,"Red Bluff Church","Church","GA","Treutlen",32.3915605,-82.6868023,80,262,38,321363,3.66911274182789,3.66680222312593,1
"690694",763130,"Burns Lake","Reservoir","MO","Cedar",37.6041759,-93.8593223,297,974,13,763130,8.49455192350456,8.49261217297004,2
"80169",115139,"Buckeye Hollow","Valley","AL","Morgan",34.3859284,-86.8086122,248,814,2,115139,7.40493662441628,7.40816049884777,1
"74732",82200,"Ditch Number 3","Canal","AR","Crittenden",35.3586969,-90.1864833,66,217,8,82200,3.35779408494552,3.36180018977904,1
"388236",436742,"Indian Creek","Stream","OH","Butler",39.3195006,-84.6268917,162,531,1,436742,5.49255058928174,5.490036600244,1
"311466",351266,"Tugaloo (historical)","Populated Place","GA","Stephens",0,0,0,0,15,351266,1.89014898821436,1.89101260675071,1
"577721",639064,"Sumner Cemetery","Cemetery","MI","Gratiot",43.3139212,-84.8241766,236,774,26,639064,7.13809206137425,7.1370475803172,2
"387773",436279,"Hoffman Falls","Falls","IN","Jefferson",38.7525593,-85.4224586,212,696,30,436279,6.60440293529019,6.60837738918259,1
"886573",964302,"Salina School","School","NY","Onondaga",43.0720112,-76.1607581,132,433,7,964302,4.82543918167667,4.82580994984411,2
"650801",722160,"McMullen Branch","Stream","MO","Jefferson",38.1003309,-90.5329034,166,545,1,722160,5.58149877696242,5.5849261217297,2
"418435",467261,"KIOA-AM (Des Moines)","Tower","IA","Warren",41.4763797,-93.3740991,253,830,46,467261,7.51612185901712,7.51660566626,1
"314148",354049,"Freetown (historical)","Populated Place","GA","Walker",34.813411,-85.2416211,257,843,15,354049,7.6050700466978,7.60471736478243,1
"399543",448091,"Northwood Christian Church","Church","IN","Marion",39.8394858,-86.1499873,225,738,38,448091,6.89348454525239,6.89304595363969,1
"735027",808263,"08S09W03DAA_01 Well","Well","MT","Beaverhead",45.1663102,-112.6830768,1584,5197,14,808263,37.1136313097621,37.1153585468348,2
"992634",1072167,"Elizabeth (historical)","Populated Place","OH","Hamilton",0,0,0,0,15,1072167,1.89014898821436,1.89101260675071,2
"810184",884097,"Deans Mills Dam","Dam","NJ","Middlesex",40.3989953,-74.5226541,23,75,22,884097,2.40160106737825,2.39934932899553,2
"230163",268183,"The Cove","Basin","CA","Shasta",40.884045,-121.9444413,542,1778,12,268183,13.942628418946,13.9419818354345,1
"750723",823974,"21N23E12AD__01 Well","Well","MT","Fergus",47.5983223,-108.7034857,730,2395,14,823974,18.1231932399377,18.1238986037685,2
"696322",769083,"Bohleen Ranch","Locale","MT","Park",45.7710465,-110.4815919,1387,4550,4,769083,32.7329330664888,32.7301070896028,2
"740385",813625,"03N27E32ADAA01 Well","Well","MT","Yellowstone",45.96829,-108.3848531,952,3123,14,813625,23.0598176562153,23.0581537210248,2
"293143",332287,"Lynch Mountain","Summit","GA","White",34.6920396,-83.6457308,642,2106,6,332287,16.1663331109629,16.1651077673851,1
"746674",819916,"14N15E18BB__01 Spring","Spring","MT","Judith Basin",46.9807988,-109.8793593,1259,4131,11,819916,29.8865910607071,29.8901992679951,2
"692885",765336,"Epple Lake Dam","Dam","MO","Gasconade",38.635046,-91.4601624,281,922,22,765336,8.13875917278185,8.1401653788803,2
"42995",50043,"Hickman","Populated Place","AR","Mississippi",35.9442408,-89.7331361,78,256,15,50043,3.62463864798755,3.62613528534635,1
"64097",71434,"Dry Creek","Stream","AR","Newton",36.0000772,-93.3699042,321,1053,1,71434,9.02824104958862,9.02806018706791,1
"293282",332426,"Mossy Dell","Populated Place","GA","Lee",31.760727,-84.1132405,80,262,15,332426,3.66911274182789,3.66680222312593,1
"316561",356477,"Plumorchard Creek","Stream","GA","Rabun",34.9100928,-83.5415518,585,1919,1,356477,14.8988214365132,14.8976548732547,1
"1002839",1082441,"Graham Farm Airport","Airport","OH","Muskingum",40.1535377,-81.9703738,218,715,53,1082441,6.73782521681121,6.73715602548461,2
"408656",457293,"Harrows Branch","Stream","IA","Wapello",41.0308474,-92.4337969,195,640,1,457293,6.22637313764732,6.2288193032398,1
"389755",438265,"Long Lake","Lake","IN","Wabash",40.9837793,-85.8418438,230,755,18,438265,7.00466977985324,7.00826894401518,1
"883884",961609,"Public School 28","School","NY","Bronx",40.84833,-73.90389,32,105,7,961609,2.60173448965977,2.60268401789345,2
"888174",965909,"Southlawn School","School","NY","Monroe",43.2020065,-77.6052791,125,410,7,965909,4.66977985323549,4.66992002168903,2
"334761",380452,"Deer Creek Picnic Area","Park","ID","Blaine",43.5287933,-114.5028313,1832,6010,3,380452,42.628418945964,42.6257286159685,1
"138909",175473,"Chimney Rocks","Pillar","CO","Delta",39.1197053,-107.6003347,2831,9288,34,175473,64.8432288192128,64.8434322895486,1
"646926",718219,"Fresh Water Hollow","Valley","MO","Osage",38.3847648,-91.849615,192,630,2,718219,6.15966199688681,6.16104107360716,2
"829538",903748,"Benjamin Ranch","Locale","NM","Socorro",34.4153377,-107.3347604,1776,5827,4,903748,41.3831443184345,41.3853870136912,2
"354382",401120,"Riverside Elementary School","School","ID","Ada",43.575723,-116.1709483,838,2749,7,401120,20.524794307316,20.523247932764,1
"949194",1028506,"County Ditch Number 58","Canal","ND","Richland",46.1019035,-96.5953499,297,974,8,1028506,8.49455192350456,8.49261217297004,2
"207102",244927,"Little Mermaids Canyon","Valley","CA","Los Angeles",34.246948,-117.9058962,571,1873,2,244927,14.5875027796309,14.5858750169446,1
"832450",906696,"Grapevine Cabin","Locale","NM","Catron",34.4033895,-107.8158858,2122,6962,4,906696,49.077162552813,49.0782160769961,2
"791059",864759,"Empire Post Office","Post Office","NV","Washoe",40.5757352,-119.34213,1232,4042,57,864759,29.2861907938626,29.2869730242646,2
"955425",1034773,"Charbonneau","Populated Place","ND","McKenzie",47.8533535,-103.7632564,623,2044,15,1034773,15.7438292194797,15.7448827436627,2
"338277",383971,"Johnson Cabin","Locale","ID","Idaho",45.6104598,-115.6195739,1737,5699,4,383971,40.5158994885479,40.5178256743934,1
"90333",125332,"Providence Church","Church","AL","Randolph",33.3970584,-85.3713391,329,1079,38,125332,9.20613742494997,9.20428358411278,1
"955218",1034561,"Dunbar Town Hall","Building","ND","Sargent",46.1805174,-97.5209266,365,1197,28,1034561,10.0066711140761,10.004066693778,2
"1001315",1080912,"School Number 5 (historical)","School","OH","Fulton",41.5297736,-84.1724486,232,761,7,1080912,7.04914387369357,7.04893588179477,2
"703563",776346,"Sennett Canyon","Valley","MT","Fergus",47.2616444,-109.5374092,1176,3858,2,776346,28.0409161663331,28.039853599024,2
"780968",854569,"Pine Nut Mountains","Range","NV","Douglas",39.0621344,-119.549613,2248,7375,21,854569,51.8790304647543,51.8774569608242,2
"461272",510344,"Bailey Branch School","School","KY","Leslie",37.1637047,-83.2743437,302,991,7,510344,8.6057371581054,8.60783516334553,1
"120597",156884,"Pigeye","Populated Place","AL","Marion",34.2978762,-87.9242006,265,869,15,156884,7.78296642205915,7.7809407618273,1
"708278",781079,"Cayuse Creek","Stream","MT","Lincoln",48.6071839,-115.0296042,1171,3842,1,781079,27.9297309317323,27.9314084316118,2
"766894",840359,"Emigrant Valley","Basin","NV","Lincoln",37.2671776,-115.8130861,1346,4416,12,840359,31.8212141427618,31.8218788125254,2
"507361",567952,"Hermit Island","Island","ME","Sagadahoc",43.7289735,-69.8531014,34,112,36,567952,2.64620858350011,2.6501287786363,1
"179310",216973,"Derby Pond Dam","Dam","DE","Kent",39.0856683,-75.5585359,9,30,22,216973,2.09028241049589,2.09434729564864,1
"708490",781291,"Circle Bar Draw","Valley","MT","Big Horn",45.1438758,-106.4789304,1067,3501,2,781291,25.6170780520347,25.6201708011387,2
"275692",314535,"Gator Creek","Stream","GA","Montgomery",32.0421333,-82.4565184,46,151,1,314535,2.91305314654214,2.91446387420361,1
"357973",406157,"Clark Center","Populated Place","IL","Clark",39.3625365,-87.781974,187,614,15,406157,6.04847676228597,6.05259590619493,1
"220400",258373,"Cinnabar Gulch","Valley","CA","Trinity",41.1512599,-122.5177956,1414,4639,2,258373,33.3333333333333,33.3333333333333,1
"17108",22585,"Noon Creek Campground","Locale","AZ","Graham",32.6678457,-109.7970227,1587,5207,4,22585,37.1803424505226,37.1831367764674,1
"394958",443481,"Sidney Branch Cemetery","Cemetery","IN","Bartholomew",39.3267175,-85.8566537,207,679,26,443481,6.49321770068935,6.4931543988071,1
"589462",650835,"Saint Marys of the Lake Cemetery","Cemetery","MN","Ramsey",45.0977441,-93.0324408,288,945,26,650835,8.29441850122304,8.29605530703538,2
"712822",785642,"Kedzie Creek","Stream","MT","Lincoln",48.5582798,-115.7904512,1145,3757,1,785642,27.3515677118079,27.3552934797343,2
"781383",854987,"White Peaks Mine","Mine","NV","Humboldt",41.3607335,-118.3165432,1520,4987,9,854987,35.6904603068712,35.6920157245493,2
"995950",1075497,"Butts Cemetery","Cemetery","OH","Athens",39.2986859,-81.8362464,193,633,26,1075497,6.18189904380698,6.18137454249695,2
"170966",208475,"Limewood Beach","Beach","CT","New Haven",41.2600969,-72.7959316,0,0,56,208475,1.89014898821436,1.89101260675071,1
"340439",387058,"Mizpah Creek","Stream","ID","Latah",46.9735129,-116.5009917,912,2992,1,387058,22.1703357794085,22.1702589128372,1
"139125",175690,"Target Bluff","Cliff","CO","Summit",39.8113747,-106.1689122,2598,8524,17,175690,59.6619968868134,59.6651755456147,1
"668069",739873,"Jakes Bay","Bay","MO","Ripley",36.7883884,-90.9429041,116,381,31,739873,4.46964643095397,4.47336315575437,2
"346908",393544,"Wilson Creek","Stream","ID","Elmore",43.8829555,-115.23981,1802,5912,1,393544,41.9613075383589,41.9615019655687,1
"680419",752467,"Sweezy Branch","Stream","MO","Washington",37.8203243,-90.9648548,288,945,1,752467,8.29441850122304,8.29605530703538,2
"317513",357435,"Oakland Park Shopping Center","Locale","GA","Muscogee",32.4162557,-84.9521528,74,243,4,357435,3.53569046030687,3.53802358682391,1
"74673",82141,"Ditch Number 2","Canal","AR","Craighead",35.7728539,-90.5176071,69,226,8,82141,3.42450522570603,3.42280059644842,1
"694371",766844,"Township of Bee Ridge","Civil","MO","Knox",40.0812446,-92.1173916,243,797,42,766844,7.29375138981543,7.29293750847228,2
"796276",870032,"South Deerfield","Populated Place","NH","Rockingham",43.0959167,-71.2678416,170,558,15,870032,5.6704469646431,5.67303782025214,2
"580075",641421,"Commodore Lake","Lake","MN","Houston",43.5125448,-91.230131,189,620,18,641421,6.09295085612631,6.09326284397452,2
"565306",626638,"Garden Island Harbor","Bay","MI","Charlevoix",45.7919421,-85.5039783,177,581,31,626638,5.82610629308428,5.82892774840721,2
"890607",968348,"Vale Cemetery","Cemetery","NY","Schenectady",42.8089655,-73.9295684,91,299,26,968348,3.91372025794974,3.91758167276671,2
"684760",757025,"Butler Hill Village Shopping Center","Locale","MO","St. Louis",38.4844979,-90.3548398,178,584,4,757025,5.84834334000445,5.849261217297,2
"996788",1076336,"Maplewood Cemetery","Cemetery","OH","Athens",39.5064595,-82.0579218,252,827,26,1076336,7.49388481209695,7.4962721973702,2
"647018",718311,"Gal Branch","Stream","MO","Gasconade",38.2231024,-91.4220984,224,735,1,718311,6.87124749833222,6.8727124847499,2
"516631",577233,"Town House Hill","Summit","ME","Kennebec",44.64432,-69.54678,98,322,6,577233,4.06937958639093,4.07347160092178,2
"1023119",1119143,"Coleman Spring","Spring","OR","Lake",42.4413429,-120.7345704,1946,6384,11,1119143,45.1634422948632,45.1606344042294,2
"514014",574610,"Russell Cove","Bay","ME","Piscataquis",46.3700359,-69.3936661,283,928,31,574610,8.18323326662219,8.18083231665989,2
"686797",759139,"KHTR-FM (St Louis)","Tower","MO","St. Louis",38.529775,-90.2995598,132,433,46,759139,4.82543918167667,4.82580994984411,2
"627705",690176,"Anniston Avenue Elementary School","School","MS","Harrison",30.3919015,-89.0166425,8,26,7,690176,2.06804536357572,2.06723600379558,2
"993305",1072845,"First Unitarian Church","Church","OH","Montgomery",39.7703364,-84.2118855,238,781,38,1072845,7.18256615521459,7.18449234106005,2
"385774",434273,"Ewing","Populated Place","IN","Jackson",38.8847757,-86.0552586,172,564,15,434273,5.71492105848343,5.71370475803172,1
"920572",999295,"J C Neely Dam","Dam","NC","Iredell",35.7151386,-80.7981269,239,784,22,999295,7.20480320213476,7.20482580994984,2
"476829",536693,"Long Gully","Stream","LA","Beauregard",30.677697,-93.2101605,33,108,1,536693,2.62397153657994,2.62301748678325,1
"520428",581065,"Hunts Corner","Populated Place","ME","Oxford",44.3020121,-70.7492332,315,1033,15,581065,8.8948187680676,8.89250372780263,2
"482846",542734,"Riverdale Baptist Church","Church","LA","East Baton Rouge",30.4282466,-91.0064913,13,43,38,542734,2.17923059817656,2.18245899417107,1
"647729",719033,"Hamilton Cemetery","Cemetery","MO","Ray",39.310841,-94.1010549,309,1014,26,719033,8.76139648654659,8.76372509150061,2
"633299",695803,"Pontotoc County","Civil","MS","Pontotoc",34.2254421,-89.0374097,126,413,42,695803,4.69201690015566,4.69025349057883,2
"823805",897911,"Cerro Well Number 2","Well","NM","Harding",35.7214298,-103.7624655,1329,4360,14,897911,31.443184345119,31.4423207265826,2
"582065",643415,"Esquagamah Lake","Reservoir","MN","Aitkin",46.7394986,-93.6931557,376,1234,13,643415,10.2512786301979,10.2548461434187,2
"806087",879978,"Saint Georges Church","Church","NJ","Union",40.6387142,-74.247646,9,30,38,879978,2.09028241049589,2.09434729564864,2
"423795",472683,"Township of Franklin","Civil","KS","Marshall",39.8705465,-96.5228614,410,1345,42,472683,11.0073382254837,11.0071844923411,1
"535365",596280,"Camp Wright","Locale","MD","Queen Anne's",38.959835,-76.3505115,5,16,4,596280,2.00133422281521,1.99945777416294,2
"548799",609981,"Spud Brook","Stream","MA","Worcester",42.7145299,-72.0856364,270,886,1,609981,7.89415165665999,7.89616375220279,2
"1040704",1137071,"Alder Creek","Stream","OR","Baker",44.6565438,-118.2171615,1321,4334,1,1137071,31.2652879697576,31.2660973295378,2
"450379",499362,"New Hope Ridge","Ridge","KY","Trimble",38.6458952,-85.3391236,278,912,24,499362,8.07204803202135,8.07238714924766,1
"1044069",1140456,"Cronin Well","Well","OR","Lake",42.8334821,-120.8688728,2021,6630,14,1140456,46.8312208138759,46.8279788531924,2
"824553",898681,"Mesita Colorado","Summit","NM","San Miguel",35.6844856,-104.3502586,1490,4888,6,898681,35.0233488992662,35.0210112511861,2
"540803",601797,"Calvin Coolidge School","School","MA","Worcester",42.2662046,-71.7481257,121,397,7,601797,4.58083166555481,4.5818083231666,2
"526942",587643,"Swallow Falls Church","Church","MD","Garrett",39.5009246,-79.4114318,730,2395,38,587643,18.1231932399377,18.1238986037685,2
